customer_id,session_count,avg_session_duration,pages_per_session,purchase_conversion_rate,cart_abandonment_rate,time_of_day_most_active,preferred_device,geographic_location
48,73,52.572437963523996,5.072457707516536,0.6135530418414044,0.12702357269713704,1,2,4
49,39,2.7970106761593114,9.949552597983157,0.3987142493537392,0.432030791312185,0,1,4
50,18,6.361715763809254,9.729388725599376,0.8391916911421816,0.7669836282221285,0,1,1
51,4,51.42582744167155,12.834646831391469,0.38093860250571066,0.14813709547538711,1,0,0
52,89,38.20280582364252,5.932667874804487,0.7002436343255618,0.9329275335409416,2,2,1
53,60,45.08693214433347,12.053219941015682,0.29314364471466714,0.5262524067645779,1,1,3
54,14,13.355642578489402,5.578088810101914,0.1477564417662871,0.5048156544871008,0,1,1
55,9,32.68792387981611,9.482460171874227,0.12976330729799612,0.424277410799312,0,0,2
56,90,44.49593419070698,3.3314082874088333,0.6345588566907985,0.8674501914945482,1,1,1
57,53,38.01153408360549,1.7087104093680856,0.32795493047959023,0.9484414088137272,0,1,4
58,2,28.83022724658136,7.091158813842944,0.2750492885923935,0.3800680262177779,2,2,2
59,84,57.627243399825176,6.216863262345088,0.5920593293564674,0.5423936502500714,2,0,2
60,92,40.893282673753276,8.731782328595587,0.025669754465501904,0.31542313283215717,1,2,3
61,60,54.55729721423304,19.277669780006455,0.2462256519846745,0.36801676167135033,1,2,3
62,71,44.05646018284719,10.92235660063624,0.34054728531708756,0.02833356062258019,2,0,4
63,44,44.39234818726331,11.510357416598374,0.7083735906071981,0.7859354844104168,3,0,0
64,8,5.721077915703081,18.89041973696011,0.5450012471637505,0.969333140759046,3,2,2
65,47,22.20841268938267,18.501795614244827,0.8559886171264495,0.7695265518476871,3,2,4
66,35,51.643794996459846,17.79812712410794,0.3345063629985069,0.5182114207614579,1,2,3
67,78,14.723627866776601,2.8619000985645475,0.29644099227541565,0.8275099931411147,2,2,3
68,81,7.814846103231505,13.051650799886277,0.03319740856501052,0.8578790430830735,2,0,0
69,36,20.240257341688814,16.353880629376725,0.9517173006383531,0.5445226309282789,2,1,2
70,50,14.005835208664223,16.875919101964804,0.5014921463950683,0.9371574856798817,2,0,2
71,4,55.59200349279615,11.980235707536027,0.502523914693815,0.030170193056990313,1,1,4
72,2,52.21003187812574,1.332415402237213,0.9234361453455983,0.010096009828537644,2,0,0
73,6,30.481310586691347,19.500545131192965,0.2899182359285798,0.08145936416467292,2,2,1
74,54,4.619288594548213,9.971737352404308,0.33210613004574585,0.05785771545345164,0,1,4
75,4,43.15917841949622,8.478322010198365,0.6563476943951431,0.42461098778220085,0,0,2
76,54,37.78129214883961,8.504025559867998,0.7851759548993943,0.9403211039219868,0,0,4
77,93,58.26272557298126,9.058866721107064,0.6993107254324912,0.6752235499919363,0,0,4
78,63,33.97824117595224,5.601433645282307,0.7887182825222782,0.6594528612444567,1,2,4
79,18,20.847229680771655,7.2193388892467665,0.5751080392905972,0.3848860423368796,3,0,4
80,90,31.62227992113479,19.721794585720044,0.8628234827116036,0.5337664561792362,0,0,2
81,44,58.776534192866464,7.99519200486579,0.5501067300691639,0.3041746965444232,0,2,0
82,34,42.085383519448804,11.007775313001991,0.22934062725120907,0.517837739402665,0,1,0
83,74,40.64659213769602,17.11759105352915,0.5417011064986182,0.7466609087147391,1,1,3
84,62,15.200213793827238,11.021128411068407,0.7129446851569546,0.5586924642532988,3,2,3
85,14,44.872548536076444,7.164615010745184,0.6535753394149114,0.41887183922356286,2,1,1
86,95,45.26603793883453,10.951268561452073,0.24301676297073582,0.844922063927097,0,0,0
87,48,19.720050042778414,3.1676398983428515,0.04107822800411853,0.2874428797947518,3,0,4
88,15,29.539116111052078,3.4701321494226267,0.25248076039059963,0.48148692792446013,2,1,3
89,72,18.38159664348691,14.18804311238271,0.9840420712537196,0.9781472706382006,0,1,4
90,78,16.263599149132915,18.431752487935167,0.18446624039044923,0.9673216285226898,1,1,1
91,87,2.5278681447196236,14.787884536281847,0.4643717584908935,0.006284616660992226,1,2,0
92,62,17.827492934546594,2.4176515724897865,0.63834579935756,0.5322334089322533,1,1,2
93,40,33.684227042818215,8.655016609589108,0.8794731850495422,0.3369192588751594,2,2,1
94,85,1.0944700653927009,1.0485181770932108,0.7602586375302076,0.29122386974675996,1,1,2
95,80,17.70992594477038,10.712928123187025,0.908953105560603,0.5962521786086805,3,2,0
96,82,53.00320960707175,4.670885212755176,0.6043836935784851,0.44630432319418434,2,2,2
97,53,36.02526652133429,17.494786325844476,0.8653188081278098,0.7328420815506413,1,0,0
98,24,36.86390662077785,2.9823660045125657,0.26384299713920945,0.027134190362162913,3,1,4
99,26,24.79849399655484,1.0272345742935776,0.4305648421698647,0.9268908465642467,3,0,1
100,89,40.91185646605225,9.571774819161448,0.8437724743492744,0.56759329212785,0,0,4
101,60,12.20603320759119,3.9532327745890443,0.3255636677778545,0.6840667022149747,0,2,0
102,41,49.3060618126673,15.021741263228071,0.871222144238395,0.6045864747118083,3,2,0
103,29,7.884658076218089,18.478759903846505,0.36311506788833814,0.9891316063096304,0,2,4
104,15,39.704079924533445,1.796822271748776,0.36339470372334237,0.9862984412963813,0,2,4
105,45,21.1278102233613,8.516060126405836,0.3090329147911445,0.609891435005298,2,0,4
106,65,45.10326526436613,19.939484545348044,0.5469430836375686,0.6839632948230907,1,2,1
107,89,33.43610852469518,14.920767430012702,0.12906873889871995,0.6185698453701755,2,0,1
108,71,27.688829270244256,19.110565230410334,0.03660265184801925,0.31068092393958635,2,0,0
109,9,10.995921723501572,4.117582419106956,0.8974129799709907,0.1926135564729362,0,1,3
110,88,38.57246639277682,5.206002630347117,0.9289382545737919,0.4027631518135495,1,1,4
111,1,58.511420761804374,3.9414135713396927,0.0761706618919249,0.6827568223016112,2,2,2
112,8,49.71060206951388,6.745011641742827,0.5496975549614926,0.05597735431240225,2,0,2
113,88,4.540483362751696,14.763297298251986,0.5396821597551812,0.5143052068109943,2,0,2
114,63,23.197533323310275,4.133986554405576,0.3724306804176174,0.4083973274063898,2,0,4
115,11,55.609397542226034,10.960446719782482,0.5689048205046101,0.5274848412856187,1,1,3
116,81,30.679581105864262,6.114988463173563,0.4581193457280649,0.8602266330915478,0,0,3
117,8,40.06459772268257,16.75471980360139,0.4896350142045546,0.04761013755705823,3,0,1
118,35,54.84336138989204,1.1252557014398412,0.7553368230872337,0.7636240493617018,0,0,3
119,35,52.55388673477296,5.23918421223467,0.5259602673341172,0.6669098919336266,3,1,2
120,33,30.607402156890146,12.499574393871457,0.32365809280532576,0.20384798097312085,2,2,2
121,5,26.821131856798523,2.8374995375030085,0.5814561120889558,0.7341836695281027,3,2,4
122,41,21.041864490295637,9.859932102973803,0.6407539970761256,0.4963719468789578,1,2,1
123,28,43.42214714661058,9.287938633165023,0.6623113439993649,0.4810247956777449,1,1,0
124,7,17.93222116882105,17.19793712961351,0.6183066509769725,0.48307051494669184,2,1,1
125,73,15.743368779423108,12.882546670169452,0.6646027647427999,0.9492340622512762,1,2,0
126,72,22.018743781623026,13.15433918102295,0.31009278366725834,0.9443645063367928,2,2,1
127,12,11.455688355848729,19.08434443399415,0.4461339130792973,0.9136080466852671,3,1,3
128,34,42.01206914080027,19.664847131144125,0.6687061692543477,0.8867420735450939,0,2,1
129,33,37.358198310506125,13.414499910903933,0.7543685416046456,0.03758809157106824,0,0,4
130,48,29.48983351283477,10.918027552889031,0.43414612865822866,0.40059492711214273,3,1,0
131,23,24.029220976431723,12.550481110832717,0.36533284351694506,0.8948770635256542,0,2,3
132,62,54.63469003090716,8.266430396029048,0.7158826551728584,0.7551265556609251,2,2,3
133,88,2.718303314357212,19.76167572224147,0.22217317983533968,0.45665980232840386,3,1,1
134,37,46.37735686693065,14.395403930440317,0.00949219553599856,0.7732530372171661,2,1,3
135,99,54.21266473318444,6.529129093204128,0.4711660024504428,0.20818582581362077,0,0,2
136,44,27.334920186365633,2.0975596804693,0.17337315482634086,0.5997992454427936,2,1,2
137,86,33.49073899676816,1.8497166538873886,0.3782827590363421,0.5329982818916604,1,1,2
138,91,56.72335758504024,4.893346630004244,0.2912341502633161,0.5735470220107426,0,0,1
139,35,13.52437340184535,5.42534803080912,0.7772618885141224,0.7217954199464544,1,2,0
140,65,31.687956019296408,8.885864385124105,0.3314084993998303,0.9498020912480771,1,1,1
141,99,29.008546500564563,5.082074221088822,0.6406757913893228,0.2640117679469772,3,2,4
142,47,16.245166224351834,12.987298186373147,0.6739125965993212,0.7580507753666297,3,0,3
143,78,49.29700059201337,5.013839885401054,0.45645428555235534,0.6451409688105455,2,1,2
144,3,54.076435091030916,4.569654239881773,0.08107793552891163,0.6951450674263296,2,0,1
145,1,47.13402220750432,9.953502863207028,0.7003650860754058,0.42891966501004,0,2,1
146,5,12.526178690067894,17.88470338715256,0.07516791467536765,0.9445785962633931,2,0,3
147,90,6.118169494581513,9.89780426019405,0.09921295970070199,0.4796562499875967,2,1,1
148,14,36.7212246330152,8.863126146871174,0.19599736877488882,0.12159178939911985,3,1,2
149,27,4.368590870083152,11.983803241734467,0.2803757977881579,0.6806929805515889,3,2,3
150,9,40.69672742492697,5.887059896280941,0.8464517003210484,0.12886911376252175,1,2,0
151,79,32.29502899930732,7.715294535318254,0.6749217771044972,0.32267500121432924,2,2,2
152,15,40.104358231876155,5.062869857675481,0.3872127884167602,0.22800567735781263,3,2,4
153,90,35.820075645334896,11.86438989754599,0.9786274511607533,0.5389343938906224,0,1,4
154,42,25.939451602103194,14.25036366981509,0.24360254228314582,0.3475038832282482,2,1,3
155,77,12.851753628273467,13.800274178820866,0.6098143873842544,0.1598532368367509,0,1,2
156,51,19.036426012818826,5.841538541330474,0.8472141089530826,0.7908143644177031,1,0,2
157,63,31.945533878919612,15.813315909211372,0.802022577956785,0.4684916204381272,1,0,2
158,96,39.46021752520875,5.863119639748675,0.09030774856562673,0.4544490395884294,3,2,4
159,52,46.98949799618718,3.8559194740874965,0.697274223674543,0.8863629534042013,3,2,3
160,96,46.263072388494585,7.646366225056693,0.2578637555526919,0.53882436044413,1,2,4
161,4,58.388635852404036,12.357137694246775,0.35573347806546673,0.7098960958650233,0,1,1
162,94,17.864645471141156,3.698034557283562,0.4889919823111655,0.32806542763625424,1,0,0
163,23,5.19553178459277,13.313655130060669,0.7907501660653935,0.5612894904699116,1,2,4
164,15,21.393759196969697,17.398291928816327,0.16620144266904724,0.7264146863060654,3,2,3
165,43,44.85437403822052,6.56966969490334,0.10855523503961673,0.29647200331473333,2,1,4
166,29,26.848587410964416,9.55392570618727,0.15344124504364465,0.6885341486961611,3,0,1
167,36,49.249517404775744,5.3378980868783845,0.21822353559198315,0.5687631638451323,3,2,1
168,13,33.410255545974884,7.863972852337503,0.059501853811029126,0.43419316317242007,0,2,1
169,32,55.85771163519968,1.4174408452476408,0.9263564695700774,0.7129695616466126,1,2,1
170,71,56.92394307794506,19.121618528043715,0.3190834070887484,0.31690436982446835,2,2,0
171,59,5.088965855106174,8.901914051031707,0.17697562986642057,0.7145027467002218,2,0,2
172,86,27.928392943033035,15.988532086543525,0.6378342036820702,0.5511140740446504,3,0,1
173,28,36.97165461372451,3.710225309773683,0.786996118766629,0.24560385512415228,3,2,0
174,66,16.096479907920553,16.434745837907577,0.7532341656014168,0.6682754669740317,1,1,4
175,42,25.017529983359832,17.342798908281818,0.7187071927870923,0.8847643940374242,0,2,1
176,45,40.9832109259442,14.594065445065905,0.05052997543796711,0.31001399320533096,1,1,4
177,62,14.377319387003324,18.1609581746847,0.7821595192204462,0.8123318850233966,2,2,4
178,57,36.51689982549269,4.17674545989459,0.5018786412518581,0.3361303564068564,0,2,3
179,6,42.14942186169406,10.05315474698378,0.6490860200315168,0.821121238425679,3,1,0
180,28,6.339282354656138,12.782081108306988,0.9564246245392265,0.05115103874678861,3,2,0
181,28,30.354229645619714,12.327666443252259,0.810672538474056,0.007215313875639007,2,0,1
182,44,16.521721765527253,17.359777755999666,0.8253720092260048,0.11326205126876798,1,1,1
183,84,43.73879500388463,5.098135991484828,0.18146721887817163,0.87394280777454,0,0,1
184,30,12.183775003679488,4.337232818238462,0.47641712632306454,0.5337218530596571,1,1,0
185,62,53.642037016748276,5.814193302301078,0.9493254850103559,0.5941012950852975,1,0,4
186,75,26.425538854581287,17.939450938844544,0.5826852520707054,0.8422054683609239,1,2,4
187,92,12.682178788145658,18.87951457049392,0.1025863697642383,0.050645805141634526,3,2,1
188,89,26.843285984669432,11.822971981129948,0.7318198248852413,0.3871070425851345,2,1,4
189,62,25.115882005703146,10.526066756839876,0.0429268471050499,0.6430903594490581,0,0,1
190,97,26.306218610128905,12.502326552240472,0.7422972670037387,0.40468016435687815,0,2,2
191,1,35.548116316349365,12.709845347087187,0.8797726271226475,0.032130200647456975,2,0,4
192,27,31.749249769898714,4.235789393926421,0.4252501406133349,0.6509436541689891,0,0,0
193,62,9.836850769173259,14.041806750839475,0.41361286298508726,0.3914012945727988,0,1,3
194,77,4.869165286151542,9.594670944620086,0.3042113772547266,0.019209001638560208,1,2,0
195,3,44.03551147486589,10.830257218112859,0.8769382851037327,0.17051838365335859,1,1,0
196,70,34.0233287197705,1.5760154823679542,0.5477846040483869,0.21758218283397057,2,1,3
197,72,22.18104531667656,15.526576018089576,0.5792599406346188,0.5106158383546231,0,2,1
198,27,48.69311152738636,16.873131264089754,0.6617073908499546,0.1863749010334016,2,0,4
199,9,23.89544998139646,12.769009524756385,0.30023094756287705,0.3613272724259746,2,1,0
200,62,47.96194028643584,15.22574907063659,0.4327863113504118,0.7506657635482328,2,2,4
201,37,19.039611523230107,10.931414060269937,0.7416057622062988,0.8077198893210598,2,0,3
202,97,5.297872555166785,12.748714200592556,0.9854869685389853,0.7954129807355762,1,0,3
203,51,56.025741934195814,8.496862270801532,0.03430554006453024,0.695082850405422,3,0,4
204,44,24.278516627601014,16.045611036187736,0.04264849794656744,0.5418123146048,2,1,4
205,24,47.76886179811329,9.89714767502536,0.4280824819829282,0.5506302942753012,0,1,3
206,79,17.469503860115964,13.92404518395877,0.6596218348096133,0.9533875597006877,3,2,1
207,59,39.1355416152957,12.807158193770588,0.38636462483531686,0.877868746080208,1,0,4
208,32,52.52534152220597,14.343975849329246,0.9996386539651794,0.649784119668827,3,0,2
209,96,3.456997318058839,15.919101627379243,0.19535925808613586,0.4684949437856726,3,2,2
210,88,50.00751011647927,10.741556150266907,0.0079254580074275,0.7290704157619966,1,0,4
211,52,34.70864729334379,16.448253035857704,0.1901293623127691,0.0627158975101374,2,0,0
212,62,36.84083348060558,10.447887508160571,0.886842375101301,0.9446081966616318,3,2,3
213,58,31.866322047552973,19.1760521344148,0.1451489928684646,0.5475794956046893,1,2,1
214,52,52.594031093734905,15.300763223681091,0.47897478030664076,0.5027904542095192,1,1,2
215,12,3.5625680769026102,4.251691345175219,0.4192761807214481,0.2908348265467413,3,1,2
216,39,16.40067510061504,16.762104955905194,0.6657253212911289,0.0033894947690875643,1,1,0
217,2,52.66998979269017,11.480165555326048,0.054595586419452946,0.061243192425916027,3,2,4
218,3,45.388396449385404,19.70475820150344,0.658750171066226,0.26300845798337147,3,1,0
219,56,2.041064450537745,14.65756182979702,0.3547516439823354,0.5415462587052925,1,0,1
220,81,31.50337070937281,2.6034241848336306,0.9260395590824988,0.08358031686521838,1,1,4
221,59,32.24478816204781,8.504248124596627,0.8488873295859058,0.9720520089389979,1,1,2
222,2,24.652045972546713,10.828232650792064,0.3995062484775861,0.410960782918927,3,1,2
223,2,18.54620659165739,16.941258460036238,0.9928918435178526,0.31631747428737533,0,2,3
224,92,41.22176617432818,14.85756515226568,0.05194375265624718,0.525196479885928,1,0,1
225,54,13.259637417580475,8.01784134162114,0.7886322200641908,0.06498659204797841,1,2,2
226,87,48.13796516223066,13.41522106254995,0.4338365240273626,0.8504506735736295,2,0,0
227,96,48.37919248528083,11.961307250069206,0.4333051445875854,0.46027713521134617,1,1,2
228,97,25.50042481679641,3.394999570095731,0.17013379814534269,0.17833541143597875,3,1,0
229,1,17.72933264366921,5.46231516697341,0.5148799199722609,0.16173442944991223,1,0,0
230,19,17.74881271385208,7.481323941571973,0.08471849688008526,0.3609543537387522,2,2,4
231,2,29.455188115776398,4.714184720906555,0.6165771790003773,0.5733628133098408,0,2,4
232,53,43.45517426021217,3.8525430707704853,0.24159044085388726,0.4169058579390751,0,1,2
233,44,22.173252768637667,2.105757632475454,0.7248580457693701,0.5967973384105799,1,0,2
234,90,36.99255738200734,17.58894874656967,0.6073615182565727,0.7054777449007477,0,0,0
235,32,23.566583174373065,6.4899249413322195,0.7464050087514459,0.7484887623402859,3,0,4
236,70,18.966868159931614,6.516091474737758,0.7497420702342112,0.4009555595942633,0,0,2
237,32,2.4667114390318554,4.918334611172954,0.1967090452204412,0.717003311557097,3,1,4
238,68,1.2309322383880477,10.032550065413776,0.0006747294865960818,0.14150435320874355,0,2,1
239,55,14.405252992088263,10.770597390525076,0.3657612593927376,0.5130962002834701,0,1,0
240,75,24.97797092125873,4.95734581387652,0.919069215796509,0.07251471685996835,3,0,4
241,56,51.22440887436156,12.562836419409361,0.5778993846358342,0.24410563029626398,3,2,2
242,17,48.1105703328951,14.736999232281232,0.7275020056250169,0.5831866894998475,1,1,0
243,38,16.762750492691403,8.102961633343586,0.879570337523553,0.7404206855419203,3,0,3
244,24,15.42788613607366,12.123582240291336,0.9060582477246971,0.09530936338895224,1,1,0
245,69,14.412002193131618,10.54373619812448,0.5290251573094272,0.20706984674057682,2,0,1
246,98,21.015003091203152,4.715419568765941,0.5409420849120551,0.991898214529065,3,1,0
247,70,30.393724454139438,14.87020878671698,0.8509388412331164,0.33765764343728444,1,1,4
248,86,26.881398549862954,16.2276075286569,0.8074854352900137,0.28404076706597936,1,1,4
249,11,13.878118728108133,13.327069196156184,0.6988585999054454,0.08525709151231609,0,0,2
250,16,8.696633186673465,7.154024527649975,0.6044642941163065,0.6948427653364212,3,2,2
251,97,1.7420909366855275,18.609057393776723,0.6172151025785602,0.5082533844214363,0,2,0
252,73,10.083831081323728,9.651809371907362,0.36291134462338515,0.15755087784984534,1,0,0
253,59,42.616025841452974,6.051691222316859,0.8409177474016911,0.6328982335944072,3,2,0
254,70,15.374675591389392,8.756457795617173,0.6177797050872609,0.5257603573610703,1,2,4
255,80,28.64750679716908,14.149426746255987,0.223528062241531,0.5649452980658894,0,1,4
256,93,35.88676778647144,17.072703927525733,0.23984327850953835,0.9948548055697489,1,1,3
257,3,53.32361326706482,7.774934486374579,0.8616030137732296,0.028612727941797145,1,0,3
258,20,53.44245080521175,5.4198644741781195,0.6257075456365888,0.9149721609463799,0,0,3
259,59,44.99829028720018,12.903369504868891,0.3987041284279318,0.8418907615823042,3,1,2
260,36,3.074262530861584,18.503086902019426,0.18710075923528757,0.4153428246601574,0,0,4
261,19,34.92915472603948,4.4825739076290105,0.6102159732452017,0.8809463536383627,3,0,0
262,90,47.40842477905888,16.257368263687965,0.18431038001950506,0.6485612423728492,3,2,0
263,67,2.019994641038429,10.055536448262199,0.47016703121830106,0.8893545167012104,2,0,3
264,19,33.43139220573812,16.19073757527974,0.6775105342412363,0.5947308822631459,1,0,2
265,20,51.60808460137574,10.605281845692527,0.5654154343211207,0.2161492393191795,3,1,2
266,96,28.97202247469375,8.169227711742167,0.9220999001262683,0.5762213840517733,3,0,3
267,71,1.2422659709494588,14.238079003983366,0.03972120185176897,0.17906224793013725,0,1,0
268,52,1.64978814180084,18.11191859730305,0.27979487585140284,0.14082792768729302,3,0,2
269,33,25.581526207411283,7.08478287703344,0.05708610123798108,0.6540612319214237,3,2,1
270,40,10.14551137758852,9.754214564893065,0.1946042300214995,0.9474766165355848,0,1,3
271,39,40.202588768502316,5.358611907233928,0.12398333584553067,0.588495979207445,3,0,0
272,82,42.81915662946309,4.484779808729664,0.7326616270202314,0.7957876329822265,1,0,1
273,1,11.494907932177087,15.779912705451327,0.369375941294398,0.16836436326622073,1,2,4
274,11,53.42346402294461,4.812618217080406,0.9250442712030206,0.654210366188942,0,0,0
275,92,27.072562853756626,16.07304525535455,0.02337772169207053,0.7329774714964717,3,2,1
276,57,9.4279085479235,9.155123984965025,0.652924184944178,0.04161452051436121,1,1,4
277,89,46.09084428609433,19.9059257447466,0.9705448002654883,0.09716431704366202,2,1,2
278,50,47.6084955009896,4.749486945634496,0.17583871981001864,0.7815808805283493,0,0,0
279,23,38.71843288726199,2.7665818577436943,0.4424322302855819,0.43995002146217277,0,1,0
280,31,51.35446763895064,2.4332283224664164,0.7018898911702741,0.4055810028822112,1,2,2
281,94,44.50500534980961,16.872942089759814,0.6331379993231678,0.9203695969391781,0,2,0
282,42,53.05013849639244,9.317749910108525,0.5660271305656708,0.9919658243536275,3,0,3
283,99,26.599394860643287,1.059362643300061,0.32675612705440515,0.7643845369056429,1,2,1
284,7,45.1082305578671,17.620655887563384,0.7281999535329012,0.792593774318352,2,2,4
285,16,59.98534224231362,17.661499131295784,0.6532552770683363,0.20832099757360456,3,2,4
286,90,43.77094065365753,16.321916806357027,0.16280028544375147,0.19222544233999894,2,0,1
287,60,7.736843033990797,5.718051177472008,0.9640907313056962,0.9806828152844935,2,1,3
288,2,31.580804623321796,8.082301681276288,0.5556729089401194,0.6950917192638916,0,2,0
289,1,35.65351968333865,15.15359827871419,0.5254616010359016,0.6867097979793864,2,1,2
290,48,11.278429829212069,10.29770938274412,0.8482366775874696,0.2861879710502663,3,1,2
291,12,57.810606416504214,3.9227049577474973,0.6404135106289767,0.8864793505777493,1,0,0
292,69,11.359206880442361,5.613167026025775,0.07447928660637526,0.04444039719428028,1,0,4
293,37,11.475917263080143,19.47920119827959,0.5065893737902599,0.2745903564646913,2,1,1
294,32,54.99486114049874,3.869249231115018,0.7805964928940133,0.18014132408576666,2,0,1
295,9,28.447120554178593,14.795534376885582,0.6999801201768913,0.7110960786664505,1,1,4
296,99,4.728108477196455,10.08234782653124,0.9707687241427468,0.7153499903910512,2,2,1
297,19,36.29306249637319,15.223431531491036,0.02491627968593102,0.5347314878661791,3,1,4
298,48,36.50775456934982,13.561151581743468,0.26121895664040184,0.005259552431175041,2,1,3
299,80,4.805544762507147,9.344176620532194,0.5491564562824255,0.8737553219020184,2,2,0
300,3,58.37882724238606,7.724305668978275,0.6194897990207492,0.9555871329945118,3,0,4
301,20,33.09776795237996,15.332825832766385,0.2743559859077441,0.20231245508674145,1,1,3
302,24,34.02794760860609,7.139682918936702,0.8268016663758642,0.8422327272542637,1,0,4
303,54,31.686809455641278,15.9676581216828,0.16434779291601287,0.9732864517349546,2,2,3
304,33,37.03317499903258,13.917018260316587,0.000849109621718136,0.3269741233649789,1,1,3
305,24,16.593685413651542,11.975714234430209,0.9523913983761296,0.18505682859856065,3,1,3
306,75,17.947239530515606,8.00721681314365,0.3915567944300997,0.977540052056423,2,1,0
307,72,31.169006297971833,4.8965457975611235,0.9574898009560936,0.05974329182544458,2,1,4
308,36,48.5944654310512,14.497976223572612,0.277931600345224,0.2759606419344822,2,0,4
309,38,3.9420100131565525,2.735635316241037,0.0634486351312259,0.7420292667589664,0,0,4
310,84,36.60084852099451,19.440302866959435,0.7725196045530232,0.6173534816308149,0,2,3
311,99,48.59991040787252,19.596210377694263,0.8358195318256982,0.6845107130902602,3,0,1
312,89,10.258119050196402,3.4742297032046348,0.4920868988476359,0.7080915404854503,2,1,1
313,99,1.8863299768534114,2.9747711364737426,0.07385034017786463,0.6861442240369825,3,2,4
314,25,19.450084413346026,8.841617814577571,0.6541340749733378,0.3422412370770831,0,1,1
315,93,35.70047869704629,19.30998217294954,0.1821439744751573,0.3115002266091227,2,1,1
