customer_id,years_with_company,annual_spend,num_purchases_last_year,customer_growth_rate,customer_satisfaction
122,7,2906.2653777143837,21,0.2681626934632355,4.07937931575787
123,13,6898.881630790898,36,-0.04769140029243085,1.258872412135064
124,15,6774.77436122923,40,0.3081099702804639,1.7510266756199084
125,11,2292.786133710436,19,-0.14313996024508407,4.701047197329633
126,4,444.51207869666615,12,0.11572697063692072,1.4962057938925333
127,13,4151.570780475433,28,0.2733644693334933,3.524731422313344
128,7,2963.01220446211,11,-0.01327001023166291,4.130770198770152
129,19,8108.8797211757155,48,-0.14830750762731607,1.9251280980183179
130,2,8023.6054657079185,37,0.46991512685960996,3.795160845139109
131,10,4624.537126706992,28,0.43967612015668384,1.2623060531809642
132,13,6104.471030699867,35,0.44845893812821297,2.995073612170571
133,6,6082.1692082705595,44,0.4849516683084096,2.3377324709987657
134,12,8288.865669433471,15,-0.07071136191203994,3.582968069434782
135,12,4307.5238998196555,16,-0.08955680154528836,4.556019384284384
136,11,2826.92212992604,45,-0.1760497896546261,1.5019636724932863
137,7,2723.84568959142,7,0.4242759513324476,2.8012306098889113
138,1,5408.303564893821,47,0.3269339887951664,2.6927752260140525
139,1,4546.5672070489045,3,0.24328368778294585,2.2951809535756857
140,13,4457.195632750868,31,0.4493733114302961,2.920667062002798
141,9,1002.2596569881015,12,0.20255363014474798,4.522913911395866
142,3,7214.177032832937,8,-0.1091884730921164,4.894647735063398
143,7,2215.993211020916,25,-0.0761948675454945,1.0113715495354012
144,6,2049.8409390663414,44,-0.10747124876333247,3.9561261724525045
145,8,4186.307370746195,35,0.01536060890612273,3.4603248012520833
146,9,2355.005582016234,12,0.06564778317952963,4.978048588745381
147,5,5880.196846349352,21,0.3577873452792812,1.3597255835546784
148,1,3777.487059411268,26,-0.06612226198825963,4.245385206310813
149,19,4544.226053668622,2,0.3077556069905914,4.735712717821197
150,10,5417.976283879886,14,0.1438599514801553,4.648462527691269
151,12,2115.001672569868,46,0.4997619447897909,3.242290816871261
152,15,1641.941066368745,4,0.3436077227314083,2.3102245800668704
153,9,8816.176838448688,17,0.47826709205730483,3.5596153481235353
154,17,4393.864658031068,47,0.03964605114472983,2.2242879808929352
155,17,4179.726735362137,48,-0.11386486478361951,2.649077037201599
156,12,452.5602877011307,5,0.15412706360164413,2.782899939167438
157,7,5029.965395615193,24,-0.11303236829556822,2.207800705658387
158,2,5586.2802439489005,49,0.14471619340344533,2.367309458976098
159,3,5632.524622451198,7,-0.011041281677233727,1.0292524758687382
160,17,7099.608576296555,23,0.14373304869966064,2.1883154550465918
161,5,1857.0701664110165,47,0.4647453425353761,2.8892214966400336
162,17,2597.009028883126,17,0.0023238449564480235,1.6920294808694427
163,17,8126.231605781086,12,0.4954038345586928,4.222338307412006
164,17,9476.989106749601,11,-0.03946937141714019,3.1505480885143013
165,2,1445.7341989364743,11,-0.05432413470207664,4.17552267271793
166,2,5026.7305896016605,34,0.18135196609943244,1.5124137294855653
167,5,2220.34490212191,47,0.38943145682125985,4.282045031034485
168,1,694.7243667143262,37,0.32465246342721993,4.833051708744547
169,1,3322.4830474487408,29,0.3064758547071755,2.4098159441463807
170,19,1522.507489323706,48,-0.0021569411935083993,2.1358096178702857
171,2,7128.337426999038,36,-0.18423825675077338,3.587326171348578
172,12,5383.8815953472995,27,-0.08677619689902334,3.5436564421696195
173,6,1523.9612628040777,42,0.04463131079742075,1.4498721556168586
174,4,191.49172521459224,22,0.4801786253991404,4.707035138803141
175,11,8100.754785339705,2,0.44384422058171563,2.9162246214846395
176,17,1844.3246210260506,47,-0.059548788913730555,4.05766565876238
177,6,6101.544757985584,36,0.30793573458928697,2.437270704734278
178,5,3435.5269394597813,48,0.20531179983236697,2.0461465678231017
179,2,5896.310789318853,30,-0.16511014493859164,1.445087584343209
180,6,3224.9709071250077,7,0.06019392790901279,2.0980748590518425
181,11,960.7016508533163,12,0.14025161825613175,4.973724582105185
182,16,2307.2050847217606,3,0.26730188634507124,3.631840735533255
183,16,1961.7798081428484,17,0.006433581210110395,4.2111293201702775
184,1,4337.391589152474,41,0.45367304033813755,4.834036514213935
185,9,6617.009455918957,32,0.11631533969256869,1.3159654071836693
186,6,2711.6801419689396,8,-0.02602926311812445,1.6587777029399744
187,16,219.4923594761177,23,0.021499661073073356,4.711862767977139
188,3,5237.479906221093,38,0.32631980003327493,3.2582147266397907
189,4,6097.018944653823,30,0.2481997573021943,3.5393968216233755
190,19,9632.417890617917,15,0.31952461501204604,2.71053712954558
191,3,5935.760950623144,10,0.004639277724629853,4.257714939158124
192,19,4764.608337843604,38,0.028794032952481063,3.068976860680336
193,7,5776.6760963872675,15,0.07770338158554951,4.30451783327732
194,9,9286.216235634067,30,-0.06798490105349722,4.968746414316167
195,1,8300.943641456297,46,0.2837311814553736,3.586907137079049
196,8,3297.489460301699,26,0.030544659854494005,3.1152543353387903
197,7,2448.8182002056587,45,0.0283653568993589,2.4606314170609065
198,18,2700.072762424129,14,-0.011444521079002123,1.7787857699145904
199,8,5093.768293180608,3,0.11697946329099773,3.6266311502222854
200,1,7466.0895671629205,36,0.3403832554639474,1.250548766790177
201,11,5081.870151111325,26,0.3849260938207913,4.825150341336959
202,18,771.1843186983147,14,0.3631555143782587,3.5902208220169154
203,10,7263.448934355811,31,0.23483550432832084,4.837451093071785
204,3,8079.104273842443,14,-0.003700725459205273,2.0890980411837696
205,7,2966.0288646852246,40,0.3143986440658643,4.786063255803553
206,16,6674.844818905169,10,-0.17244664078050992,3.4485005687483885
207,16,4323.259820438494,9,0.3587066851173138,4.241055864610489
208,17,8902.281621701684,46,0.3461592948466022,1.7156932108574798
209,2,8467.733025791325,40,0.2690007792235345,3.00044148583129
210,1,5301.776783265458,43,-0.1314521850100956,3.2758414643445453
211,16,6945.904903554585,42,0.49813893486980826,2.571417699280955
212,12,8845.16204011883,18,0.32948643468069666,2.0129309408723195
213,5,5007.598399774927,36,0.314364781705525,4.619098965999131
214,5,3201.1823308393373,36,-0.15519450322948194,1.3402355264203427
215,9,7561.294765304854,12,0.079093588601029,1.6159483644070223
216,9,2278.6559223684485,40,-0.139678900247113,2.2820421325272044
217,3,3946.458365259816,3,0.05272590476632849,4.679080005988237
218,19,8670.699647357258,18,0.19933988805002834,3.256841481203753
219,16,7271.781168666219,7,0.4152105318496307,2.4926947673238233
220,16,4097.728951950243,31,-0.0019435869038522124,2.6107128608697345
221,3,2225.9705738427383,1,0.23639025673759217,4.351110369862253
222,1,3624.087069239142,31,-0.08474365435863608,1.1071182983564185
223,11,2912.6310773515866,13,0.047774699859556846,1.0453562329375585
224,17,1843.283950644154,29,0.46306623266543284,1.1843387845397562
225,8,7458.995844300001,3,0.3233486409079121,2.876820002478553
226,4,2595.4918798166977,29,0.1820640349310202,3.3249975784326997
227,6,4596.257954660862,35,-0.0238122405906869,3.4978752420318546
228,8,3920.00852367748,15,0.06579365585072205,3.9245484976024785
229,3,9822.566048492745,21,-0.09031466630323988,1.7588951464125162
230,16,3971.813217067383,19,0.04742703516794258,2.0491387046124596
231,3,891.8265796878725,28,-0.0945570215989654,1.9740280638051986
232,18,989.2749504636319,4,0.3567149231077799,1.59668839244264
233,14,5948.461841395341,45,-0.14346863704039828,1.9775823056147064
234,18,6033.69916220883,13,-0.06741616413502646,3.4546105788673596
235,2,4245.714005778284,15,0.28381671084652765,2.46564637486497
236,3,4375.252553889094,48,0.4317616986944051,4.071649747722363
237,16,633.932570124625,39,0.47521412683732117,3.1456751973722685
238,9,5213.810452853696,32,0.3852160417185437,1.8481566684671469
239,4,5096.920806265482,3,-0.051969756543642553,2.8695280023333547
240,1,1580.538253713751,30,-2.0999175651958968e-06,3.373475210354699
241,4,1128.009922498183,20,0.40952664709898695,4.46477988571527
242,1,1323.367656934956,2,0.4225330753208775,4.334870400263989
243,14,1100.1796402634595,25,0.24845721607407867,2.7059193420652625
244,16,6136.111135813922,11,0.019548769430808965,3.590703276390196
245,8,2045.1782587888943,1,-0.04316033586781631,2.1912191186628296
246,7,2589.1585066558882,48,0.39659788948392244,3.532013237799057
247,3,1818.3642270992534,49,-0.05632150108517095,4.651169780117101
248,17,9582.56951404018,48,0.2632630454776919,3.4981710786544586
249,1,8560.712885203171,10,0.4775673399138925,2.2150873496674213
250,16,2381.898889780057,17,0.293703974749856,3.575933693481954
251,12,3342.906309829047,30,-0.019630780784781754,4.611018683331675
252,19,2177.9391388194717,35,-0.002245869107888626,1.5481877230886556
253,14,4969.571998662155,19,-0.13497365720536625,2.929787671581658
254,6,294.1442714951106,46,0.28036624297256846,2.2842037997431
255,6,6746.543288078277,34,0.1629049770246595,1.9658698155735665
256,13,5279.265683194652,32,-0.055469810324683066,2.5848359051965706
257,19,8996.525390180923,12,-0.04063218961539894,2.5758721839245737
258,8,1727.4875748513,43,-0.19368281166297183,1.8417319875729068
259,2,8060.681536005203,17,0.4848935793746522,2.6145005140444852
260,1,7940.414043220486,6,0.37961272987865197,3.534927281129683
261,15,1359.0937732471805,13,0.07591896536975618,1.102927860814999
262,1,4045.736319026863,39,0.46226289555586414,4.956900850591936
263,5,1784.5111473307172,22,0.273983957408081,2.183777299655633
264,16,2621.7329545297343,11,0.3260237749394695,3.4945814580205097
265,19,2706.1371308223893,7,0.27596884991161824,2.1341957806656975
266,4,5606.74030085515,45,0.32979418236800345,2.574143510478068
267,3,4172.968224428609,45,-0.08034275030509637,3.196949903208802
268,17,9482.554759662422,21,0.19367859827435857,3.44741001054579
269,17,1351.0644052753507,1,0.39456339277192015,4.081831798080352
270,12,9739.552135016967,30,-0.18632019122095916,4.1667352595569955
271,14,2383.3225381212133,19,-0.11358993262802128,3.0748127164904835
272,6,7751.451970180346,47,-0.028052133237237653,1.3029030170550242
273,3,3455.802269110932,46,0.006308687709373817,3.2311342355381494
274,9,1516.5058146314077,29,-0.0721072933864855,2.9103211362773553
275,5,8593.102933937775,35,0.23703127295174625,1.8615464290611126
276,17,3157.7229024409858,20,0.005813349835620429,1.0406514879591566
277,14,6622.668501845737,36,-0.08933010940048594,2.2638638967228752
278,3,5707.792482357603,39,0.4340783275307602,2.0379532882721056
279,1,4770.387462969656,1,0.28652417208313063,2.9316408734011854
280,1,5008.612779220537,23,-0.02775887739741273,4.046406277004006
281,3,7349.155349513647,31,0.05266754331782025,2.7561600443354513
282,18,968.9518498220616,35,0.31854989402208894,4.806273680140988
283,10,6714.988553383261,47,0.35363705149933516,1.8852532724427813
284,3,8968.53980384593,45,-0.07649468420583964,1.88380816627261
285,8,672.1031504966551,22,0.4556032588516122,3.4177982513550558
286,14,1492.4680584133007,46,0.3496903572930085,4.585050375143094
287,18,7194.656173350111,7,0.3997701059936976,3.6874302691030034
288,15,4429.088317621714,33,-0.09929883512569049,3.6947129182215863
289,2,4095.1313460555148,45,-0.09964299345063189,4.225143897767239
290,10,1455.969681987935,36,0.01375819095775721,3.674718170938309
291,2,5117.023403106102,44,-0.15474750626251893,4.037390808892535
292,17,1352.7985808441347,7,-0.13625287120096038,4.464509846438733
293,8,4818.54251747435,27,-0.09975499113604396,1.0316428302198695
294,1,7659.791459720402,2,0.29870081287946293,4.5424916415766425
295,9,2656.817143082919,17,-0.17883879585116058,1.861057510953521
296,11,4859.7830649793,1,-0.1417286530419796,4.648421907132889
297,16,9920.958097028673,46,0.4609284753299769,2.064733181123978
298,7,6897.839191204969,30,-0.14144032282935914,2.8209557573493416
299,10,8429.432035921465,22,0.17622365918830124,4.735533479221046
300,3,4206.991304949403,28,0.24980123458391973,1.4389872508397445
301,18,7701.823138945968,33,0.4710154596007065,3.981132513581741
302,13,501.0408121190862,26,0.42986190253815065,2.5697945548043175
303,7,1316.8207071682252,35,0.10847793703062142,1.0964029883195865
304,4,2110.398869908615,11,0.45951484292155337,4.756532268058953
305,13,4079.3240536906737,7,0.10258611235854265,1.4713154493402048
306,1,8472.874295425056,28,0.2689431008294425,4.096567083455506
307,8,3528.033902800512,25,-0.018274350497264585,2.537080587241069
308,14,6580.749815803082,41,0.24565116812268023,4.242331713243493
309,16,7122.211518554485,31,0.17673226122606583,4.001149059139458
310,14,5903.20530547458,3,0.22478172992797163,3.532874168460266
311,12,3636.6954848843484,33,0.277855840933563,4.756890068192703
312,19,5812.828082964088,34,-0.07858128992850377,1.3956939229853553
313,15,3488.4293686184874,21,0.010883960682963323,4.194316514050639
314,2,930.3500116649195,37,0.3153689708478696,3.683141126392335
315,2,9928.759384041543,49,-0.08532320961052234,2.2588829701536097
316,19,1359.106290961858,19,0.04096809710326557,3.1838887655401025
317,17,816.2489999769678,37,0.266535083765165,3.5785107197751413
318,10,8797.454417150844,21,0.45635568963417156,3.9450857399212858
319,6,3088.1631428396618,14,-0.14728985524030516,1.7482388822512198
320,15,6537.940043327725,10,0.16159255936346917,1.4084540839609851
321,11,3357.156723656105,7,-0.14266626253357229,1.4082235649327695
322,5,3975.3972808652643,29,0.06539236566607842,2.175474647694806
323,1,2694.9184229662856,40,-0.07722944713885828,1.6166926162096424
324,8,3496.135657350801,8,0.2546068958049593,3.1425662919009163
325,12,4165.9339658067765,39,0.3304827863682856,2.7481599680210214
326,12,7232.119084014194,13,-0.026859755408781466,4.572266254334461
327,5,5164.208322924439,46,0.29902100433692214,3.869609937146313
328,7,9441.295649854072,19,0.11277325649967573,1.8232488311046535
329,4,514.6158990038775,11,-0.0014939787276509464,1.1829080414783597
330,6,5080.376394057079,2,0.16638116808071413,3.8366234552090646
331,13,5883.825409434009,49,0.06575510067467588,4.383310213561169
332,15,9209.950162135312,6,-0.0390026218113273,3.8039744826201103
333,3,586.669383852133,29,0.3297913572909889,3.57517746531531
334,8,5777.645890858638,41,0.3582669042547119,1.9972602738939447
335,16,8550.936292426775,5,0.36021856852850237,2.9784140049014907
336,13,2495.084508380442,41,0.06749995722498614,3.8998467890505224
337,18,8775.29425038698,30,-0.081330084013439,1.7734990909754647
338,10,288.529751815489,39,0.38828789705523487,2.9061741751091756
339,19,7351.300828423924,36,0.030484713540349317,1.4681130832928853
340,17,9337.820889569664,27,0.32364676157641364,3.1228759403985524
341,19,6606.256850236616,18,0.3722153927308803,3.2941491966504195
342,5,4446.389515406435,49,0.33770674832193043,3.1415425218824917
343,9,544.3220630799085,36,0.0728642214835653,2.877858475292616
344,12,9209.126751894024,16,0.4566117086124892,3.349815830025073
345,1,4755.93260464659,5,0.26211369176213434,4.987198084476711
346,1,387.0677689258853,9,0.20302239902492625,3.4901457245329017
347,15,6929.228606154743,34,0.2885363714525096,4.010270889226357
348,2,4870.188810404956,34,-0.16869101371422696,1.7684836048586385
349,16,1331.0186426798662,36,0.07336048094504655,3.1200936207971037
350,8,2221.2909121715697,31,0.4168520076923475,1.0300215510976223
351,13,738.4577365128781,20,-0.08724420895300011,1.125831007230881
352,1,5785.506043114879,17,0.09008045341543075,2.2899216242401854
353,16,6258.091844594892,20,0.08367359382037959,2.866401910848031
354,7,5106.848753718899,28,0.0492291974921171,3.3025473504965848
355,5,8189.311116725888,21,0.19364593020128595,4.552017468789231
356,3,8623.987330949334,19,0.4973386347099861,4.087025456907995
357,12,6194.681527162954,3,-0.02090580584935922,2.1999078375977907
358,16,226.2891491035624,30,0.29346998580249406,3.973936704253275
359,19,6982.773591902583,5,0.3305964984429694,3.1975643318932
360,5,4238.192247511481,42,0.20914893577576354,4.116725147727881
361,14,5699.019083941232,6,-0.13176701846917332,2.6441983792714514
362,5,6525.897959986955,3,0.20066144814170805,1.367573267992078
363,15,3567.34248183806,49,0.467425132970741,3.4739510770902835
364,17,9179.275201200762,42,0.03944210107207141,3.228150242576556
365,14,1426.3511808228338,24,0.24778168846559978,4.814414126191428
366,5,6747.9668920822705,44,0.4715784126976737,1.6485205565869827
367,12,143.15984157014623,1,0.35859319686432284,3.624531776977631
368,16,9254.04594351129,36,0.28181541078793,2.8962938428575047
369,16,1213.7909190571058,15,0.47980421513781984,2.515689824129176
370,7,1039.3538784609889,41,-0.08059193129083989,4.178270255821264
371,4,3396.775567217218,38,0.34092415194988696,4.242601081053964
372,1,3798.306231786898,44,0.08478503712594132,3.8584023533937315
373,5,2221.570715996498,18,0.05230218137635295,1.3344060029438825
374,10,5892.704443178534,23,0.16447076008137224,2.3804428559549606
375,5,4484.849570615439,47,-0.17637425885577926,1.1870007412847556
376,4,438.3383315067654,29,0.018770734649853932,2.3747247544023207
377,2,3264.555416327476,41,-0.0836491538336117,3.591671114352605
378,10,8123.285844374388,22,-0.1029163704078867,3.074827087522932
379,19,6928.0451951324985,24,0.03613835701406867,3.8117472962034054
380,1,7276.221450440817,45,0.3615850506074964,3.2058471620468616
381,5,7011.357548426883,48,-0.05922225250145191,3.2232551057935566
382,13,3178.6329116920297,13,0.17199104910268675,3.043860875591911
383,4,1086.6728285600811,33,0.3240593358246084,2.4573014109867883
384,16,2797.4251219276503,22,-0.03131992556641702,2.7862595188752817
385,16,8334.674471833077,35,0.4469423070290403,1.4497509784558904
386,2,9806.660898052403,17,0.40654853233212235,4.338033801520812
387,17,4989.085445941458,22,-0.02417525178631022,4.556846553862433
388,12,196.03351373811796,5,0.4927466471560556,4.065083253843549
389,18,1486.4436401288674,25,0.26841976588051136,3.334344048670596
390,3,3288.597695631031,6,0.00027002619428023733,3.2767169921917767
391,1,5827.994951070203,17,0.2767262187138976,2.88129451601488
392,1,843.4270934726082,31,0.266373789282304,1.9253869263508192
393,19,9439.237257227827,17,0.22433553731403028,2.535215299780236
394,11,3714.328365515567,33,0.29818727775493237,4.959623254496035
395,5,9134.583757455748,39,-0.012179016737331988,1.5832120499331257
396,12,7827.1658472945155,48,0.4852898399126741,3.170733039538885
397,3,7578.828997904253,37,0.40052703009261065,4.466103195926038
398,1,6106.523839844097,48,0.3220189468405246,2.812006724082437
399,1,6305.159788813262,4,-0.18158650447772562,3.4224410622920756
400,8,6416.232028640857,43,0.2132697612754368,4.311172609644215
401,10,6324.341731553263,14,0.29453879169966635,3.1902454324174183
402,11,5581.909490843776,13,0.3978698789755181,3.9258766460573216
403,12,9865.4987829806,27,0.4623099852522597,2.3890895274618935
404,13,7349.676617514391,24,0.4410971699592267,3.9320928631420218
405,12,7791.7692450859595,27,0.08423145273788174,1.164085266565439
406,14,8737.381869328374,8,0.42755083158176693,1.6115971788669636
407,2,2234.833650985907,47,-0.19947583354959017,3.5491847051980336
408,19,929.6611750411017,39,0.046032648055450515,2.7958182053546436
409,18,4880.654922326126,21,-0.12028325153872446,4.313395787840573
410,3,5189.398886630805,41,0.4181473900351416,2.367897904527876
411,17,8308.899621504186,11,0.44958733380350974,4.068833253701882
412,8,4493.457434895124,31,-0.020794107294843434,1.5564514690156117
413,10,5751.444952888696,27,0.0571173136878243,4.72058631557028
414,2,5318.002291283237,42,0.48871433359196464,2.6737573522537157
415,19,478.20755919817145,46,0.19624442461057745,1.9236074558934884
416,9,6190.627476309448,48,0.14793909039514763,4.15660821469457
417,7,8297.628529165097,27,0.15030479751160403,4.7915446522319405
418,4,1659.255425950458,8,0.2873317254909478,4.672326914047877
419,18,5983.884165873298,33,0.4681801243404096,1.951755720002438
420,13,5976.744390019502,12,0.05663570082666092,3.688030797611174
421,11,1725.4311441579516,35,-0.07913943769566996,3.1874319704171397
422,4,1322.2893799342867,34,-0.0704909754929067,3.9004166768570783
423,4,9802.514235467199,16,-0.18574867334056533,2.9477313942745296
424,10,3997.8197795650717,36,0.18878734728350588,2.87905262667635
425,5,2351.47511436294,2,0.4503820532093155,4.530827383339767
426,9,1796.112990098312,12,0.2991538267652635,4.485025653120687
427,3,6709.256964474027,27,0.4950751686007295,4.150385300732983
428,17,6133.50844354006,17,0.4366691851978189,3.8195795264805357
429,3,6471.166017575433,20,0.14430037137329688,3.7134663157111327
430,16,971.2596723633774,21,0.14058456641383865,1.2247276235689109
431,4,8945.992376634525,30,0.23985006087999772,3.998144741408221
432,18,3953.737328409578,42,-0.12234508181838227,3.5524179192080965
433,17,3202.3571236605435,20,0.22537896831588872,2.2096455850041985
434,7,4677.378327752618,8,0.12485181386827271,4.280405944714685
